,count,mean,std,min,25%,50%,75%,max
constellationType2-svid135-cn0DbHz,12078.0,30.0090246729591,10.563969865941932,0.0,32.5,33.5,34.5,38.5
constellationType2-svid135-basebandCn0DbHz,12078.0,26.88922006954794,9.484894168772646,0.0,29.0,30.0,31.0,35.0
constellationType2-svid135-carrierFrequencyHz,12078.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid133-azimuthDegrees,2664.0,276.0,0.0,276.0,276.0,276.0,276.0,276.0
constellationType2-svid133-elevationDegrees,2664.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
constellationType2-svid133-cn0DbHz,2664.0,19.963213213213212,14.951660687090099,0.0,0.0,30.5,31.5,34.5
constellationType2-svid133-basebandCn0DbHz,2664.0,17.71921921921922,13.274224003589628,0.0,0.0,27.0,28.0,31.0
constellationType2-svid133-carrierFrequencyHz,2664.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid120-azimuthDegrees,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid120-elevationDegrees,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid120-cn0DbHz,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid120-basebandCn0DbHz,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid120-carrierFrequencyHz,144.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid121-azimuthDegrees,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid121-elevationDegrees,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid121-cn0DbHz,148.0,16.256756756756758,19.773073707230918,0.0,0.0,0.0,39.5,42.5
constellationType2-svid121-basebandCn0DbHz,148.0,14.837837837837839,18.050591809716586,0.0,0.0,0.0,36.0,39.0
constellationType2-svid121-carrierFrequencyHz,148.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid124-azimuthDegrees,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid124-elevationDegrees,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid124-cn0DbHz,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid124-basebandCn0DbHz,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid124-carrierFrequencyHz,152.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid129-azimuthDegrees,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid129-elevationDegrees,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid129-cn0DbHz,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid129-basebandCn0DbHz,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid129-carrierFrequencyHz,146.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid130-azimuthDegrees,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid130-elevationDegrees,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid130-cn0DbHz,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid130-basebandCn0DbHz,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid130-carrierFrequencyHz,154.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType2-svid134-azimuthDegrees,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid134-elevationDegrees,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid134-cn0DbHz,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid134-basebandCn0DbHz,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType2-svid134-carrierFrequencyHz,150.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid14-azimuthDegrees,68378.0,119.79297434847466,20.857059729573848,0.0,101.0,120.0,138.0,153.0
constellationType3-svid14-elevationDegrees,68378.0,7.7966012460148,3.4708902513176327,0.0,5.0,9.0,11.0,12.0
constellationType3-svid14-cn0DbHz,68378.0,39.97450933559908,6.552324181456215,0.0,36.5,41.20000076293945,44.900001525878906,52.29999923706055
constellationType3-svid14-basebandCn0DbHz,68378.0,36.486896358127254,6.47964574437655,0.0,33.0,37.70000076293945,41.400001525878906,48.79999923706055
constellationType3-svid14-carrierFrequencyHz,68378.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType2-svid123-azimuthDegrees,101750.0,84.00967076167076,0.19644312742799938,84.0,84.0,84.0,84.0,88.0
constellationType2-svid123-elevationDegrees,101750.0,1.9854938574938574,0.2946646911419991,-4.0,2.0,2.0,2.0,2.0
constellationType2-svid123-cn0DbHz,101750.0,41.366457002457004,6.000763609813978,0.0,37.5,43.5,45.5,50.5
constellationType2-svid123-basebandCn0DbHz,101750.0,37.8979656019656,5.788922905682989,0.0,34.0,40.0,42.0,47.0
constellationType2-svid123-carrierFrequencyHz,101750.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid9-azimuthDegrees,193208.0,208.30195437041945,83.29878040927365,52.0,140.0,203.0,286.0,317.0
constellationType6-svid9-elevationDegrees,193208.0,40.29567098670862,20.159127669533607,1.0,24.0,48.0,59.0,64.0
constellationType6-svid9-cn0DbHz,193208.0,19.15244400237175,19.79997628951625,0.0,0.0,0.0,39.79999923706055,46.099998474121094
constellationType6-svid9-basebandCn0DbHz,193208.0,17.449000045994655,18.063282515266195,0.0,0.0,0.0,36.29999923706055,42.599998474121094
constellationType6-svid9-carrierFrequencyHz,193208.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid17-azimuthDegrees,299718.0,166.58340173096045,116.65608591783719,2.0,25.0,228.0,265.0,301.0
constellationType1-svid17-elevationDegrees,299718.0,13.46639174157041,9.047981549044422,1.0,7.0,13.0,16.0,42.0
constellationType1-svid17-cn0DbHz,299718.0,34.989661607486546,10.85598928855965,0.0,29.399999618530273,36.5,42.70000076293945,51.29999923706055
constellationType1-svid17-basebandCn0DbHz,299718.0,31.64688940213486,10.362207801538833,0.0,25.899999618530273,33.0,39.20000076293945,47.79999923706055
constellationType1-svid17-carrierFrequencyHz,299718.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid15-azimuthDegrees,156020.0,105.50346109473145,29.736689113129216,0.0,85.0,108.0,131.0,153.0
constellationType3-svid15-elevationDegrees,156020.0,15.076823484168695,9.466041425109191,0.0,7.0,11.0,25.0,30.0
constellationType3-svid15-cn0DbHz,156020.0,39.29968594675904,7.246012005648395,0.0,36.0,40.70000076293945,44.29999923706055,50.29999923706055
constellationType3-svid15-basebandCn0DbHz,156020.0,35.827547760435195,7.100105325365879,0.0,32.5,37.20000076293945,40.79999923706055,46.79999923706055
constellationType3-svid15-carrierFrequencyHz,156020.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType5-svid25-azimuthDegrees,299444.0,156.85318122921146,111.73637892370337,0.0,47.0,140.0,212.0,359.0
constellationType5-svid25-elevationDegrees,299444.0,37.746416692269676,23.88984051435255,0.0,17.0,36.0,57.0,82.0
constellationType5-svid25-cn0DbHz,299444.0,39.554024127458995,6.637076423083332,0.0,37.099998474121094,40.900001525878906,43.70000076293945,51.79999923706055
constellationType5-svid25-basebandCn0DbHz,299444.0,36.081117671687764,6.480860464403418,0.0,33.599998474121094,37.400001525878906,40.20000076293945,48.29999923706055
constellationType5-svid25-carrierFrequencyHz,299444.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType6-svid18-azimuthDegrees,13924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid18-elevationDegrees,13924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType6-svid18-cn0DbHz,13924.0,41.15383509937561,4.634638823933242,14.5,39.5,41.79999923706055,44.20000076293945,48.5
constellationType6-svid18-basebandCn0DbHz,13924.0,37.653835098005786,4.634638822500787,11.0,36.0,38.29999923706055,40.70000076293945,45.0
constellationType6-svid18-carrierFrequencyHz,13924.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid21-azimuthDegrees,218044.0,238.69265836253234,72.6603153295545,0.0,208.0,234.0,294.0,343.0
constellationType3-svid21-elevationDegrees,218044.0,33.14029278494249,19.26423608940871,0.0,17.0,35.0,45.0,66.0
constellationType3-svid21-cn0DbHz,218044.0,35.02233127363164,7.803893502304231,0.0,31.799999237060547,36.099998474121094,39.900001525878906,53.400001525878906
constellationType3-svid21-basebandCn0DbHz,218044.0,31.584130722566098,7.535548550162155,0.0,28.299999237060547,32.599998474121094,36.400001525878906,49.900001525878906
constellationType3-svid21-carrierFrequencyHz,218044.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType1-svid9-azimuthDegrees,366510.0,177.78683255572835,93.97221691321926,41.0,85.0,165.0,273.0,310.0
constellationType1-svid9-elevationDegrees,366510.0,35.4298600311042,15.677838849672199,1.0,23.0,37.0,52.0,55.0
constellationType1-svid9-cn0DbHz,366510.0,38.976415375855794,7.764693493145905,0.0,34.0,41.29999923706055,44.79999923706055,49.70000076293945
constellationType1-svid9-basebandCn0DbHz,366510.0,35.51530108170172,7.575869200794658,0.0,30.5,37.79999923706055,41.29999923706055,46.20000076293945
constellationType1-svid9-carrierFrequencyHz,366510.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid27-azimuthDegrees,106240.0,211.5238704819277,91.76850401673228,0.0,218.0,234.0,259.0,314.0
constellationType5-svid27-elevationDegrees,106240.0,13.616698042168675,8.690538442787144,0.0,5.0,15.0,23.0,24.0
constellationType5-svid27-cn0DbHz,106240.0,34.80839419176421,8.171156737407175,0.0,31.299999237060547,36.599998474121094,39.900001525878906,51.099998474121094
constellationType5-svid27-basebandCn0DbHz,106240.0,31.37441451422062,7.899262643012568,0.0,27.799999237060547,33.099998474121094,36.400001525878906,47.599998474121094
constellationType5-svid27-carrierFrequencyHz,106240.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType1-svid26-azimuthDegrees,153202.0,87.55243404133105,20.48009666527413,53.0,70.0,87.0,106.0,125.0
constellationType1-svid26-elevationDegrees,153202.0,11.689612407148731,5.176996245880458,1.0,7.0,14.0,16.0,17.0
constellationType1-svid26-cn0DbHz,153202.0,41.016499784618034,7.6447878086430014,0.0,39.29999923706055,42.29999923706055,45.0,51.70000076293945
constellationType1-svid26-basebandCn0DbHz,153202.0,37.597510475488065,7.216243047670515,0.0,35.79999923706055,38.79999923706055,41.5,48.20000076293945
constellationType1-svid26-carrierFrequencyHz,153202.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid8-azimuthDegrees,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid8-elevationDegrees,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid8-cn0DbHz,368.0,28.132065151048742,0.5700079147621773,25.299999237060547,28.0,28.299999237060547,28.399999618530273,29.299999237060547
constellationType5-svid8-basebandCn0DbHz,368.0,24.632065151048742,0.5700079147621773,21.799999237060547,24.5,24.799999237060547,24.899999618530273,25.799999237060547
constellationType5-svid8-carrierFrequencyHz,368.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType3-svid16-azimuthDegrees,186314.0,87.0994450229183,42.48013739231466,0.0,51.0,79.0,130.0,152.0
constellationType3-svid16-elevationDegrees,186314.0,22.853376557853945,13.125188754263645,0.0,13.0,23.0,30.0,53.0
constellationType3-svid16-cn0DbHz,186314.0,38.81345148297538,9.502538487656656,0.0,36.20000076293945,41.099998474121094,45.0,50.400001525878906
constellationType3-svid16-basebandCn0DbHz,186314.0,35.434730614037974,9.016287171334037,0.0,32.70000076293945,37.599998474121094,41.5,46.900001525878906
constellationType3-svid16-carrierFrequencyHz,186314.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType1-svid19-azimuthDegrees,191522.0,184.66739069140883,115.75215415861248,0.0,12.0,235.0,257.0,359.0
constellationType1-svid19-elevationDegrees,191522.0,7.483902632595733,5.8492392606244366,0.0,4.0,6.0,7.0,28.0
constellationType1-svid19-cn0DbHz,191522.0,31.06169316544596,12.503371521928434,0.0,25.600000381469727,33.29999923706055,40.0,49.900001525878906
constellationType1-svid19-basebandCn0DbHz,191522.0,27.867245530356648,11.7613064242603,0.0,22.100000381469727,29.799999237060547,36.5,46.400001525878906
constellationType1-svid19-carrierFrequencyHz,191522.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid1-azimuthDegrees,38596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType1-svid1-elevationDegrees,38596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType1-svid1-cn0DbHz,38596.0,20.548704525141755,2.439798187487863,11.699999809265137,18.399999618530273,20.899999618530273,22.299999237060547,28.700000762939453
constellationType1-svid1-basebandCn0DbHz,38596.0,17.048704523659207,2.4397981931788886,8.199999809265137,14.899999618530273,17.399999618530273,18.799999237060547,25.200000762939453
constellationType1-svid1-carrierFrequencyHz,38596.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid21-azimuthDegrees,193042.0,94.15794490318169,65.00570938765594,0.0,37.0,103.0,130.0,359.0
constellationType6-svid21-elevationDegrees,193042.0,35.11887568508408,26.76097014032772,0.0,8.0,42.0,61.0,73.0
constellationType6-svid21-cn0DbHz,193042.0,22.663024624870083,18.979626940971805,0.0,0.0,35.900001525878906,39.099998474121094,45.599998474121094
constellationType6-svid21-basebandCn0DbHz,193042.0,20.59169299597494,17.27510554566403,0.0,0.0,32.400001525878906,35.599998474121094,42.099998474121094
constellationType6-svid21-carrierFrequencyHz,193042.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid16-azimuthDegrees,181266.0,90.51793496849933,37.52006130929538,0.0,58.0,78.0,134.0,145.0
constellationType1-svid16-elevationDegrees,181266.0,12.268621804420023,6.790391843156411,0.0,6.0,12.0,18.0,24.0
constellationType1-svid16-cn0DbHz,181266.0,39.01739874670341,8.427533434160178,0.0,35.900001525878906,41.29999923706055,44.400001525878906,50.400001525878906
constellationType1-svid16-basebandCn0DbHz,181266.0,35.595869060332554,8.072692295451734,0.0,32.400001525878906,37.79999923706055,40.900001525878906,46.900001525878906
constellationType1-svid16-carrierFrequencyHz,181266.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid36-azimuthDegrees,116330.0,264.94864609301123,39.042315210300444,0.0,220.0,278.0,301.0,319.0
constellationType6-svid36-elevationDegrees,116330.0,16.047296484139945,9.115047764662823,0.0,8.0,16.0,24.0,32.0
constellationType6-svid36-cn0DbHz,116330.0,4.318677894876264,10.929372189639507,0.0,0.0,0.0,0.0,44.400001525878906
constellationType6-svid36-basebandCn0DbHz,116330.0,3.8375896145776265,9.737962487128017,0.0,0.0,0.0,0.0,40.900001525878906
constellationType6-svid36-carrierFrequencyHz,116330.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType5-svid23-azimuthDegrees,245766.0,254.4781784298886,78.24851533843889,131.0,166.0,272.0,325.0,352.0
constellationType5-svid23-elevationDegrees,245766.0,44.8729685961443,22.189001959188534,1.0,27.0,46.0,59.0,88.0
constellationType5-svid23-cn0DbHz,245766.0,36.858572777551394,7.156874439431437,0.0,33.20000076293945,38.29999923706055,41.900001525878906,48.599998474121094
constellationType5-svid23-basebandCn0DbHz,245766.0,33.39141295623503,6.993841580778378,0.0,29.700000762939453,34.79999923706055,38.400001525878906,45.099998474121094
constellationType5-svid23-carrierFrequencyHz,245766.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid13-azimuthDegrees,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid13-elevationDegrees,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constellationType5-svid13-cn0DbHz,156.0,27.928205172220867,0.5796322982803948,26.899999618530273,27.5,27.899999618530273,28.299999237060547,29.399999618530273
constellationType5-svid13-basebandCn0DbHz,156.0,24.428205172220867,0.5796322982803948,23.399999618530273,24.0,24.399999618530273,24.799999237060547,25.899999618530273
constellationType5-svid13-carrierFrequencyHz,156.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType1-svid7-azimuthDegrees,284402.0,214.59368780810263,80.96535672837162,104.0,143.0,190.0,323.0,332.0
constellationType1-svid7-elevationDegrees,284402.0,39.47278148536227,19.393342567345016,1.0,25.0,37.0,58.0,67.0
constellationType1-svid7-cn0DbHz,284402.0,37.747768304385566,8.322438605422679,0.0,35.099998474121094,39.70000076293945,42.900001525878906,50.0
constellationType1-svid7-basebandCn0DbHz,284402.0,34.32527478928749,7.9797767069096155,0.0,31.600000381469727,36.20000076293945,39.400001525878906,46.5
constellationType1-svid7-carrierFrequencyHz,284402.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid6-azimuthDegrees,199710.0,275.0029442691903,42.604781655817234,0.0,224.0,289.0,312.0,332.0
constellationType1-svid6-elevationDegrees,199710.0,15.74960693004857,9.104057350289782,0.0,8.0,16.0,23.0,32.0
constellationType1-svid6-cn0DbHz,199710.0,29.715422363036755,10.558180816594481,0.0,27.0,32.5,36.29999923706055,46.5
constellationType1-svid6-basebandCn0DbHz,199710.0,26.503294775096926,9.761725420093757,0.0,23.5,29.0,32.79999923706055,43.0
constellationType1-svid6-carrierFrequencyHz,199710.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid9-azimuthDegrees,218544.0,93.5618365180467,59.53432399983852,0.0,32.0,117.0,150.0,157.0
constellationType3-svid9-elevationDegrees,218544.0,29.48228274397833,20.934536129071432,0.0,12.0,25.0,44.0,79.0
constellationType3-svid9-cn0DbHz,218544.0,38.11641591337434,7.586796403739553,0.0,35.0,39.29999923706055,43.099998474121094,49.79999923706055
constellationType3-svid9-basebandCn0DbHz,218544.0,34.66795244485901,7.335421494883564,0.0,31.5,35.79999923706055,39.599998474121094,46.29999923706055
constellationType3-svid9-carrierFrequencyHz,218544.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType3-svid22-azimuthDegrees,138898.0,223.9526559057726,56.75159232818904,0.0,210.0,222.0,258.0,331.0
constellationType3-svid22-elevationDegrees,138898.0,19.778153753113795,14.655524855995933,0.0,7.0,16.0,35.0,44.0
constellationType3-svid22-cn0DbHz,138898.0,31.536240981542417,10.13231961373469,0.0,27.5,33.400001525878906,38.099998474121094,51.599998474121094
constellationType3-svid22-basebandCn0DbHz,138898.0,28.22502699354081,9.55937905040953,0.0,24.0,29.899999618530273,34.599998474121094,48.099998474121094
constellationType3-svid22-carrierFrequencyHz,138898.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType5-svid32-azimuthDegrees,187744.0,244.60926580876085,47.16906324181059,207.0,215.0,222.0,246.0,354.0
constellationType5-svid32-elevationDegrees,187744.0,42.99334199761377,25.346190912751325,1.0,22.0,44.0,64.0,84.0
constellationType5-svid32-cn0DbHz,187744.0,36.856303265528766,7.892182366754181,0.0,35.599998474121094,39.0,41.5,47.20000076293945
constellationType5-svid32-basebandCn0DbHz,187744.0,33.43695031409981,7.5244646773161845,0.0,32.099998474121094,35.5,38.0,43.70000076293945
constellationType5-svid32-carrierFrequencyHz,187744.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType5-svid30-azimuthDegrees,6120.0,227.2218954248366,1.2030811082970865,225.0,226.0,227.0,228.0,229.0
constellationType5-svid30-elevationDegrees,6120.0,1.1464052287581699,0.35354089034053965,1.0,1.0,1.0,1.0,2.0
constellationType5-svid30-cn0DbHz,6120.0,19.476633971968507,11.782782591481157,0.0,15.600000381469727,21.399999618530273,28.399999618530273,38.599998474121094
constellationType5-svid30-basebandCn0DbHz,6120.0,16.748692801731085,10.529069855361888,0.0,12.100000381469727,17.899999618530273,24.899999618530273,35.099998474121094
constellationType5-svid30-carrierFrequencyHz,6120.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType1-svid30-azimuthDegrees,200942.0,228.61946233241432,53.36802517967641,134.0,181.0,233.0,273.0,322.0
constellationType1-svid30-elevationDegrees,200942.0,45.67090006071404,14.843004146813866,1.0,45.0,51.0,55.0,56.0
constellationType1-svid30-cn0DbHz,200942.0,36.28093678315463,9.577633266152855,0.0,33.70000076293945,38.5,42.099998474121094,49.099998474121094
constellationType1-svid30-basebandCn0DbHz,200942.0,32.934702546352746,9.004888137483038,0.0,30.200000762939453,35.0,38.599998474121094,45.599998474121094
constellationType1-svid30-carrierFrequencyHz,200942.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid10-azimuthDegrees,215262.0,160.08371194172682,95.05159361028852,0.0,140.0,154.0,189.0,350.0
constellationType3-svid10-elevationDegrees,215262.0,42.78810008268993,23.020706420775383,0.0,25.0,43.0,64.0,80.0
constellationType3-svid10-cn0DbHz,215262.0,33.55490889857914,7.356917044770827,0.0,31.899999618530273,35.0,37.5,45.5
constellationType3-svid10-basebandCn0DbHz,215262.0,30.160431461316684,6.884823197255346,0.0,28.399999618530273,31.5,34.0,42.0
constellationType3-svid10-carrierFrequencyHz,215262.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType1-svid11-azimuthDegrees,148596.0,272.08904681148886,20.80663302595387,0.0,254.0,273.0,290.0,306.0
constellationType1-svid11-elevationDegrees,148596.0,12.53624592855797,5.562874744166534,0.0,8.0,15.0,17.0,18.0
constellationType1-svid11-cn0DbHz,148596.0,30.640609427735015,8.41657795638143,0.0,27.0,31.700000762939453,36.20000076293945,46.900001525878906
constellationType1-svid11-basebandCn0DbHz,148596.0,27.266339594006855,7.972332472474949,0.0,23.5,28.200000762939453,32.70000076293945,43.400001525878906
constellationType1-svid11-carrierFrequencyHz,148596.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid14-azimuthDegrees,204742.0,308.50066913481356,67.0763126531225,162.0,321.0,345.0,347.0,348.0
constellationType1-svid14-elevationDegrees,204742.0,51.524816598450734,26.02597214739242,3.0,28.0,55.0,75.0,88.0
constellationType1-svid14-cn0DbHz,204742.0,36.765618197891456,6.036128397754659,0.0,33.900001525878906,37.70000076293945,40.900001525878906,48.400001525878906
constellationType1-svid14-basebandCn0DbHz,204742.0,33.293379961321165,5.872808089374618,0.0,30.399999618530273,34.20000076293945,37.400001525878906,44.900001525878906
constellationType1-svid14-carrierFrequencyHz,204742.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType1-svid20-azimuthDegrees,204742.0,252.7909075812486,29.88182561607167,218.0,224.0,246.0,280.0,311.0
constellationType1-svid20-elevationDegrees,204742.0,29.23089546844321,11.190394815520504,1.0,23.0,33.0,39.0,41.0
constellationType1-svid20-cn0DbHz,204742.0,34.11804221435222,8.742118834543902,0.0,32.0,36.099998474121094,39.20000076293945,47.099998474121094
constellationType1-svid20-basebandCn0DbHz,204742.0,30.763210278558084,8.185713761351423,0.0,28.5,32.599998474121094,35.70000076293945,43.599998474121094
constellationType1-svid20-carrierFrequencyHz,204742.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType3-svid23-azimuthDegrees,85450.0,243.82626097132825,30.486804427246724,0.0,218.0,236.0,278.0,299.0
constellationType3-svid23-elevationDegrees,85450.0,9.621369221767115,6.593582758142085,0.0,4.0,7.0,14.0,23.0
constellationType3-svid23-cn0DbHz,85450.0,26.934179046702287,11.124574823754944,0.0,23.0,28.5,34.5,45.70000076293945
constellationType3-svid23-basebandCn0DbHz,85450.0,23.790200104666006,10.280904925081963,0.0,19.5,25.0,31.0,42.20000076293945
constellationType3-svid23-carrierFrequencyHz,85450.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType3-svid8-azimuthDegrees,252634.0,149.9296135912031,83.73453792544575,2.0,60.0,182.0,213.0,275.0
constellationType3-svid8-elevationDegrees,252634.0,40.17773538003594,24.35288520078213,1.0,16.0,42.0,61.0,89.0
constellationType3-svid8-cn0DbHz,252634.0,37.30689139744284,7.932590970707538,0.0,35.400001525878906,39.5,41.79999923706055,48.099998474121094
constellationType3-svid8-basebandCn0DbHz,252634.0,33.880456313625466,7.595333254116742,0.0,31.899999618530273,36.0,38.29999923706055,44.599998474121094
constellationType3-svid8-carrierFrequencyHz,252634.0,1602000000.0,0.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0,1602000000.0
constellationType5-svid37-azimuthDegrees,152128.0,279.4760596339924,34.57070812964092,192.0,266.0,287.0,304.0,326.0
constellationType5-svid37-elevationDegrees,152128.0,36.938288809423646,20.18476850440839,1.0,20.0,37.0,59.0,62.0
constellationType5-svid37-cn0DbHz,152128.0,32.93223863110404,7.902362423959645,0.0,28.899999618530273,34.29999923706055,38.29999923706055,45.400001525878906
constellationType5-svid37-basebandCn0DbHz,152128.0,29.50001708805862,7.629924148031021,0.0,25.399999618530273,30.799999237060547,34.79999923706055,41.900001525878906
constellationType5-svid37-carrierFrequencyHz,152128.0,1561097984.0,0.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0,1561097984.0
constellationType6-svid24-azimuthDegrees,97084.0,304.32091796794526,93.33678040179666,0.0,169.0,358.0,359.0,359.0
constellationType6-svid24-elevationDegrees,97084.0,60.9767005891805,20.340545325295764,23.0,43.0,65.0,79.0,90.0
constellationType6-svid24-cn0DbHz,97084.0,26.71610975444285,16.18514755138327,0.0,0.0,35.0,38.29999923706055,42.5
constellationType6-svid24-basebandCn0DbHz,97084.0,24.130946385296102,14.677934875033946,0.0,0.0,31.5,34.79999923706055,39.0
constellationType6-svid24-carrierFrequencyHz,97084.0,1575420032.0,0.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0,1575420032.0
constellationType6-svid5-azimuthDegrees,97084.0,220.69259610234437,13.684094055033567,204.0,208.0,218.0,232.0,248.0
constellationType6-svid5-elevationDegrees,97084.0,35.12766264265996,16.510061734326612,11.0,20.0,33.0,49.0,69.0
