,n,mean(m),median(m),std(m),var(m^2),min(m),p25(m),p50(m),p75(m),max(m),iqr(m),mad(m),MAE(m),MSE(m^2),RMSE(m),R2(baseline_0),outliers_tukey(n),outliers_tukey(%),perc_|e|<=0.5m,perc_|e|<=1m,perc_|e|<=2m,perc_|e|<=3m,perc_|e|<=5m,perc_|e|<=10m,perc_|e|<=20m,perc_|e|<=50m,perc_|e|<=100m
longitude_erro(tarde),205620,-0.40736387510942496,-0.62,7.972244325448371,63.55667958464376,-111.42,-1.84,-0.62,0.76,130.45,2.6,2.4837634572396605,2.5649106118081897,63.72231581363682,7.982625872082245,-0.002610994389278476,6436,3.13,20.6245,42.6544,68.1237,88.5634,96.1414,97.1676,97.9321,99.1616,99.9436
